City_State,City,State, Postal, Latitude, Longitude, Number of POI
Birney_MT,Birney,MT,59012,45.2939,-106.4926,1
Bridger_MT,Bridger,MT,59014,45.2969,-108.919,6
Broadview_MT,Broadview,MT,59015,46.103058,-108.87781,3
Busby_MT,Busby,MT,59016,45.53646,-106.9569,1
Clyde Park_MT,Clyde Park,MT,59018,45.886219,-110.604223,2
Columbus_MT,Columbus,MT,59019,45.63905,-109.2572,3
Cooke City_MT,Cooke City,MT,59020,45.019536,-109.935746,1
Crow Agency_MT,Crow Agency,MT,59022,45.605124,-107.458565,1
Custer_MT,Custer,MT,59024,46.126673,-107.556407,3
Decker_MT,Decker,MT,59025,45.062919,-106.785913,1
Fishtail_MT,Fishtail,MT,59028,45.452475,-109.499233,1
Fromberg_MT,Fromberg,MT,59029,45.392885,-108.911535,3
Gardiner_MT,Gardiner,MT,59030,45.031811,-110.711198,3
Grass Range_MT,Grass Range,MT,59032,47.023787,-108.799845,4
Greycliff_MT,Greycliff,MT,59033,45.762077,-109.785473,1
Hardin_MT,Hardin,MT,59034,45.734851,-107.615672,4
Ft Smith_MT,Ft Smith,MT,59035,45.308113,-107.932308,1
Harlowton_MT,Harlowton,MT,59036,46.43601,-109.828385,3
Hysham_MT,Hysham,MT,59038,46.292705,-107.231375,3
Joliet_MT,Joliet,MT,59041,45.487436,-108.974022,3
Lame Deer_MT,Lame Deer,MT,59043,45.590518,-106.655197,3
Laurel_MT,Laurel,MT,59044,45.675115,-108.766328,7
Lavina_MT,Lavina,MT,59046,46.293005,-108.935862,3
Livingston_MT,Livingston,MT,59047,45.395062,-110.672175,13
Lodge Grass_MT,Lodge Grass,MT,59050,45.317019,-107.371466,3
McLeod_MT,McLeod,MT,59052,45.662959,-110.115411,1
Martinsdale_MT,Martinsdale,MT,59053,46.413223,-110.543777,1
Melstone_MT,Melstone,MT,59054,46.600942,-107.869526,3
Melville_MT,Melville,MT,59055,46.103811,-109.951295,1
Molt_MT,Molt,MT,59057,45.861678,-108.927637,1
Mosby_MT,Mosby,MT,59058,47.09428,-107.86233,1
Nye_MT,Nye,MT,59061,45.435442,-109.79915,1
Park City_MT,Park City,MT,59063,45.630078,-108.915707,3
Pryor_MT,Pryor,MT,59066,45.425981,-108.53644,3
Rapelje_MT,Rapelje,MT,59067,45.97283,-109.260906,3
Luther_MT,Luther,MT,59068,45.284663,-109.424938,1
Red Lodge_MT,Red Lodge,MT,59068,45.183689,-109.24859,3
Reed Point_MT,Reed Point,MT,59069,45.706845,-109.543774,3
Roberts_MT,Roberts,MT,59070,45.361262,-109.165262,3
Roundup_MT,Roundup,MT,59072,46.447287,-108.544153,6
Ryegate_MT,Ryegate,MT,59074,46.296457,-109.257862,3
Sand Springs_MT,Sand Springs,MT,59077,47.100095,-107.489214,1
Shawmut_MT,Shawmut,MT,59078,46.346964,-109.522656,1
Shepherd_MT,Shepherd,MT,59079,45.94164,-108.343745,3
Springdale_MT,Springdale,MT,59082,45.738113,-110.224215,1
Wilsall_MT,Wilsall,MT,59086,45.9908,-110.662,1
Winnett_MT,Winnett,MT,59087,47.001775,-108.352721,3
Worden_MT,Worden,MT,59088,45.960129,-108.163865,3
Wyola_MT,Wyola,MT,59089,45.131026,-107.396191,2
Billings_MT,Billings,MT,59101,45.786471,-108.516392,33
Lockwood_MT,Lockwood,MT,59101,45.79771,-108.435702,3
Billings_MT,Billings,MT,59102,45.795129,-108.613173,33
Billings_MT,Billings,MT,59105,45.815412,-108.473705,10
Billings_MT,Billings,MT,59106,45.741464,-108.680342,3
Wolf Point_MT,Wolf Point,MT,59201,48.093395,-105.559836,7
Bainville_MT,Bainville,MT,59212,48.139466,-104.22598,3
Brockton_MT,Brockton,MT,59213,48.152078,-104.914589,3
Circle_MT,Circle,MT,59215,47.416394,-105.592091,4
Culbertson_MT,Culbertson,MT,59218,48.147503,-104.520456,3
Fairview_MT,Fairview,MT,59221,47.849889,-104.048262,4
Frazer_MT,Frazer,MT,59225,48.058319,-106.046997,4
Froid_MT,Froid,MT,59226,48.33568,-104.4889,6
Glasgow_MT,Glasgow,MT,59230,48.204614,-106.637096,9
Hinsdale_MT,Hinsdale,MT,59241,48.394849,-107.084464,3
Lambert_MT,Lambert,MT,59243,47.68526,-104.621831,3
Medicine Lake_MT,Medicine Lake,MT,59247,48.503581,-104.502422,3
Nashua_MT,Nashua,MT,59248,48.135605,-106.354145,3
Opheim_MT,Opheim,MT,59250,48.858259,-106.4114,3
Plentywood_MT,Plentywood,MT,59254,48.778224,-104.554952,19
Poplar_MT,Poplar,MT,59255,48.112499,-105.204359,4
Richey_MT,Richey,MT,59259,47.642576,-105.067681,3
Saco_MT,Saco,MT,59261,48.460525,-107.344652,3
Savage_MT,Savage,MT,59262,47.450508,-104.342494,3
Scobey_MT,Scobey,MT,59263,48.791522,-105.416606,6
Sidney_MT,Sidney,MT,59270,47.790252,-104.106895,13
Vida_MT,Vida,MT,59274,47.834352,-105.492218,1
Westby_MT,Westby,MT,59275,48.866909,-104.050196,3
Miles City_MT,Miles City,MT,59301,46.408714,-105.820962,21
Alzada_MT,Alzada,MT,59311,45.022625,-104.4141,1
Baker_MT,Baker,MT,59313,46.356558,-104.280383,8
Biddle_MT,Biddle,MT,59314,45.092211,-105.342511,1
Bloomfield_MT,Bloomfield,MT,59315,47.413382,-104.920015,1
Broadus_MT,Broadus,MT,59317,45.446937,-105.404348,3
Brusett_MT,Brusett,MT,59318,47.27382,-107.63528,1
Cohagen_MT,Cohagen,MT,59322,47.05608,-106.61565,1
Colstrip_MT,Colstrip,MT,59323,45.882231,-106.624146,3
Ekalaka_MT,Ekalaka,MT,59324,45.890569,-104.551816,4
Forsyth_MT,Forsyth,MT,59327,46.269047,-106.681011,3
Glendive_MT,Glendive,MT,59330,47.112513,-104.706269,6
Hammond_MT,Hammond,MT,59332,45.22625,-104.916378,2
Ismay_MT,Ismay,MT,59336,46.4994,-104.79361,1
Jordan_MT,Jordan,MT,59337,47.318098,-106.904105,5
Kinsey_MT,Kinsey,MT,59338,46.57043,-105.65654,1
Lindsay_MT,Lindsay,MT,59339,47.222745,-105.153519,1
Plevna_MT,Plevna,MT,59344,46.419224,-104.518004,3
Powderville_MT,Powderville,MT,59345,45.655243,-105.264216,1
Rosebud_MT,Rosebud,MT,59347,46.273999,-106.447027,3
Terry_MT,Terry,MT,59349,46.791387,-105.307598,3
Volborg_MT,Volborg,MT,59351,45.6987,-105.8885,1
Wibaux_MT,Wibaux,MT,59353,46.990383,-104.196042,3
Great Falls_MT,Great Falls,MT,59401,47.513241,-111.235316,8
Great Falls_MT,Great Falls,MT,59404,47.482623,-111.328456,22
Great Falls_MT,Great Falls,MT,59405,47.505479,-111.239485,45
Augusta_MT,Augusta,MT,59410,47.491307,-112.39801,3
Babb_MT,Babb,MT,59411,48.948004,-113.405181,1
Belt_MT,Belt,MT,59412,47.389412,-110.927967,7
Brady_MT,Brady,MT,59416,48.037908,-111.836405,1
Cut Bank_MT,Cut Bank,MT,59417,48.635119,-112.333199,1
Browning_MT,Browning,MT,59417,48.559593,-113.013116,6
Bynum_MT,Bynum,MT,59419,47.977294,-112.31549,1
Carter_MT,Carter,MT,59420,47.782868,-110.95827,1
Cascade_MT,Cascade,MT,59421,47.272241,-111.705329,6
Choteau_MT,Choteau,MT,59422,47.810181,-112.189643,6
Conrad_MT,Conrad,MT,59425,48.068843,-111.995229,12
Cut Bank_MT,Cut Bank,MT,59427,48.633503,-112.331259,14
Denton_MT,Denton,MT,59430,47.316758,-109.93986,3
Dupuyer_MT,Dupuyer,MT,59432,48.194099,-112.497422,1
Dutton_MT,Dutton,MT,59433,47.851544,-111.714408,3
 Glacier Park_MT, Glacier Park,MT,59434,48.440155,-113.218014,1
Fairfield_MT,Fairfield,MT,59436,47.615561,-111.975732,6
Floweree_MT,Floweree,MT,59440,47.7897,-111.3253,1
Ft Benton_MT,Ft Benton,MT,59442,47.823087,-110.667388,7
Ft Shaw_MT,Ft Shaw,MT,59443,47.509564,-111.822046,1
Galata_MT,Galata,MT,59444,48.698507,-111.208215,2
Geraldine_MT,Geraldine,MT,59446,47.60327,-110.269734,3
Geyser_MT,Geyser,MT,59447,47.257936,-110.493011,3
Heart Butte_MT,Heart Butte,MT,59448,48.275407,-112.834758,3
Highwood_MT,Highwood,MT,59450,47.584281,-110.79703,3
Hobson_MT,Hobson,MT,59452,46.998158,-109.87399,3
Judith Gap_MT,Judith Gap,MT,59453,46.679393,-109.752881,3
Lewistown_MT,Lewistown,MT,59457,47.260206,-109.674398,17
Moore_MT,Moore,MT,59464,46.979,-109.6918,3
Pendroy_MT,Pendroy,MT,59467,48.0747,-112.30122,1
Power_MT,Power,MT,59468,47.716482,-111.688327,3
Roy_MT,Roy,MT,59471,47.330845,-108.955158,3
Sand Coulee_MT,Sand Coulee,MT,59472,47.38861,-111.141549,4
Shelby_MT,Shelby,MT,59474,48.30679,-111.611665,11
Simms_MT,Simms,MT,59477,47.491433,-111.928159,1
Stanford_MT,Stanford,MT,59479,47.170729,-110.339763,6
Sunburst_MT,Sunburst,MT,59482,48.97917,-112.06971,5
Sun River_MT,Sun River,MT,59483,47.533717,-111.723381,2
Ulm_MT,Ulm,MT,59485,47.43603,-111.507585,3
Valier_MT,Valier,MT,59486,48.305323,-112.253732,8
Vaughn_MT,Vaughn,MT,59487,47.560063,-111.549541,2
Winifred_MT,Winifred,MT,59489,47.558634,-109.381673,3
Havre_MT,Havre,MT,59501,48.951637,-109.448078,20
Big Sandy_MT,Big Sandy,MT,59520,48.1795,-110.116083,4
Box Elder_MT,Box Elder,MT,59521,48.316299,-110.009787,6
Chester_MT,Chester,MT,59522,48.508751,-110.96421,13
Chinook_MT,Chinook,MT,59523,48.5828,-109.2384,9
Dodson_MT,Dodson,MT,59524,48.39646,-108.24932,3
Gildford_MT,Gildford,MT,59525,48.572104,-110.301379,2
Harlem_MT,Harlem,MT,59526,48.52999,-108.7843,4
Hays_MT,Hays,MT,59527,47.997791,-108.688547,3
Loring_MT,Loring,MT,59537,48.786974,-107.972921,1
Malta_MT,Malta,MT,59538,48.352972,-107.879328,8
Rudyard_MT,Rudyard,MT,59540,48.562603,-110.552225,2
Turner_MT,Turner,MT,59542,48.847308,-108.403215,3
Whitewater_MT,Whitewater,MT,59544,48.760404,-107.629013,3
Whitlash_MT,Whitlash,MT,59545,48.908775,-111.253034,1
Zurich_MT,Zurich,MT,59547,48.586023,-109.030466,1
Helena_MT,Helena,MT,59601,46.606792,-112.073606,40
Helena_MT,Helena,MT,59602,46.659633,-112.013742,3
Basin_MT,Basin,MT,59631,46.27323,-112.2655,1
Boulder_MT,Boulder,MT,59632,46.193544,-112.078045,9
Canyon Creek_MT,Canyon Creek,MT,59633,46.805306,-112.245279,1
Clancy_MT,Clancy,MT,59634,46.465367,-111.989992,4
East Helena_MT,East Helena,MT,59635,46.593083,-111.916768,3
Lincoln_MT,Lincoln,MT,59639,46.95609,-112.674092,3
Townsend_MT,Townsend,MT,59644,46.322299,-111.518126,3
White Sulphur Springs_MT,White Sulphur Springs,MT,59645,46.54681,-110.9033,3
Wolf Creek_MT,Wolf Creek,MT,59648,47.197116,-112.094631,2
Butte_MT,Butte,MT,59701,45.994608,-112.515417,42
Alder_MT,Alder,MT,59710,45.319659,-112.109364,1
Anaconda_MT,Anaconda,MT,59711,46.124915,-112.948824,14
Avon_MT,Avon,MT,59713,46.598518,-112.590722,1
Belgrade_MT,Belgrade,MT,59714,45.784417,-111.181735,7
Bozeman_MT,Bozeman,MT,59715,45.689569,-111.069583,27
Bozeman_MT,Bozeman,MT,59718,45.600013,-111.102881,8
Cardwell_MT,Cardwell,MT,59721,45.85696,-111.952256,1
Deer Lodge_MT,Deer Lodge,MT,59722,46.396235,-112.732975,10
Dillon_MT,Dillon,MT,59725,45.216606,-112.632892,13
Divide_MT,Divide,MT,59727,45.750143,-112.754236,1
Elliston_MT,Elliston,MT,59728,46.56299,-112.432169,1
Ennis_MT,Ennis,MT,59729,45.347026,-111.733056,3
Gallatin Gateway_MT,Gallatin Gateway,MT,59730,45.229713,-111.250905,5
Garrison_MT,Garrison,MT,59731,46.524979,-112.807276,1
Glen_MT,Glen,MT,59732,45.48132,-112.69493,1
Gold Creek_MT,Gold Creek,MT,59733,46.584329,-112.928084,1
Harrison_MT,Harrison,MT,59735,45.699363,-111.784897,3
Jackson_MT,Jackson,MT,59736,45.3677,-113.4093,1
Lima_MT,Lima,MT,59739,44.634894,-112.592718,3
Manhattan_MT,Manhattan,MT,59741,45.754946,-111.321588,4
Melrose_MT,Melrose,MT,59743,45.6319,-112.6836,1
Polaris_MT,Polaris,MT,59746,45.36144,-113.12409,1
Ramsay_MT,Ramsay,MT,59748,46.004963,-112.687243,2
Sheridan_MT,Sheridan,MT,59749,45.455834,-112.192445,3
Three Forks_MT,Three Forks,MT,59752,45.896617,-111.547017,3
Twin Bridges_MT,Twin Bridges,MT,59754,45.546248,-112.333268,3
West Yellowstone_MT,West Yellowstone,MT,59758,44.666213,-111.108159,3
Whitehall_MT,Whitehall,MT,59759,45.874986,-112.097862,9
Willow Creek_MT,Willow Creek,MT,59760,45.824512,-111.645448,3
Wisdom_MT,Wisdom,MT,59761,45.614561,-113.44855,1
Wise River_MT,Wise River,MT,59762,45.788461,-112.951313,1
Missoula_MT,Missoula,MT,59801,46.863128,-113.996923,30
Missoula_MT,Missoula,MT,59802,46.932286,-114.092722,13
Missoula_MT,Missoula,MT,59803,46.819267,-114.031223,7
Missoula_MT,Missoula,MT,59804,46.850867,-114.057737,5
Missoula_MT,Missoula,MT,59808,46.893209,-114.055573,1
Alberton_MT,Alberton,MT,59820,47.00463,-114.481477,3
Arlee_MT,Arlee,MT,59821,47.163761,-114.082196,3
Bonner_MT,Bonner,MT,59823,46.869369,-113.87231,4
Greenough_MT,Greenough,MT,59823,46.9932,-113.3825,1
Charlo_MT,Charlo,MT,59824,47.440394,-114.174371,3
Clinton_MT,Clinton,MT,59825,46.771909,-113.713039,2
Condon_MT,Condon,MT,59826,47.490191,-113.675096,2
Corvallis_MT,Corvallis,MT,59828,46.316823,-114.113601,7
Darby_MT,Darby,MT,59829,46.028415,-114.178622,3
Dixon_MT,Dixon,MT,59831,47.315693,-114.31936,2
Drummond_MT,Drummond,MT,59832,46.670535,-113.146958,3
Florence_MT,Florence,MT,59833,46.640912,-114.076509,3
Frenchtown_MT,Frenchtown,MT,59834,47.011579,-114.227145,3
Hall_MT,Hall,MT,59837,46.585428,-113.246082,1
Hamilton_MT,Hamilton,MT,59840,46.239939,-114.148836,8
Helmville_MT,Helmville,MT,59843,46.866578,-112.958682,1
Hot Springs_MT,Hot Springs,MT,59845,47.608583,-114.664576,3
Lolo_MT,Lolo,MT,59847,46.762015,-114.083702,4
Noxon_MT,Noxon,MT,59853,47.993294,-115.776572,3
Ovando_MT,Ovando,MT,59854,47.019644,-113.128148,1
Pablo_MT,Pablo,MT,59855,47.601474,-114.116724,2
Paradise_MT,Paradise,MT,59856,47.387413,-114.796059,1
Philipsburg_MT,Philipsburg,MT,59858,46.32888,-113.296442,3
Plains_MT,Plains,MT,59859,47.463435,-114.606321,4
Polson_MT,Polson,MT,59860,47.687913,-114.165891,15
Ronan_MT,Ronan,MT,59864,47.530319,-114.099462,3
St Ignatius_MT,St Ignatius,MT,59865,47.319031,-114.092254,3
St Regis_MT,St Regis,MT,59866,47.300111,-115.101022,3
Seeley Lake_MT,Seeley Lake,MT,59868,47.174108,-113.468192,3
Stevensville_MT,Stevensville,MT,59870,46.56735,-113.983,5
Superior_MT,Superior,MT,59872,47.188441,-114.879491,3
Thompson Falls_MT,Thompson Falls,MT,59873,47.597835,-115.344451,7
Trout Creek_MT,Trout Creek,MT,59874,47.83696,-115.5982,2
Victor_MT,Victor,MT,59875,46.414981,-114.15069,3
Kalispell_MT,Kalispell,MT,59901,48.174296,-114.423741,54
Bigfork_MT,Bigfork,MT,59911,48.064517,-114.078031,5
Swan Lake_MT,Swan Lake,MT,59911,47.62859,-113.787876,1
Columbia Falls_MT,Columbia Falls,MT,59912,48.36426,-114.206488,12
Dayton_MT,Dayton,MT,59914,47.865782,-114.276723,1
Eureka_MT,Eureka,MT,59917,48.88221,-115.0459,3
Fortine_MT,Fortine,MT,59918,48.764823,-114.904912,2
Hungry Horse_MT,Hungry Horse,MT,59919,48.381023,-114.058057,1
Kila_MT,Kila,MT,59920,48.121553,-114.457393,2
Lakeside_MT,Lakeside,MT,59922,48.020315,-114.226944,1
Libby_MT,Libby,MT,59923,48.384909,-115.572182,11
Marion_MT,Marion,MT,59925,48.103425,-114.662566,3
Somers_MT,Somers,MT,59932,48.087489,-114.222811,1
Trego_MT,Trego,MT,59934,48.7138,-114.8985,1
Troy_MT,Troy,MT,59935,48.628161,-116.026229,8
West Glacier_MT,West Glacier,MT,59936,48.5,-113.9777,1
Whitefish_MT,Whitefish,MT,59937,48.369484,-114.457986,11
Antioch_IL,Antioch,IL,60002,42.480613,-88.095294,12
Arlington Heights_IL,Arlington Heights,IL,60004,42.128054,-87.967375,12
Arlington Heights_IL,Arlington Heights,IL,60005,42.04625,-87.973721,16
Elk Grove Village_IL,Elk Grove Village,IL,60007,42.010907,-87.997413,10
Rolling Meadows_IL,Rolling Meadows,IL,60008,42.064955,-88.015326,11
Barrington_IL,Barrington,IL,60010,42.130096,-88.124136,15
South Barrington_IL,South Barrington,IL,60010,42.095319,-88.17825,1
Crystal Lake_IL,Crystal Lake,IL,60012,42.270419,-88.314213,1
Cary_IL,Cary,IL,60013,42.206284,-88.25259,6
Crystal Lake_IL,Crystal Lake,IL,60014,42.216023,-88.320217,27
Bannockburn_IL,Bannockburn,IL,60015,42.191748,-87.864236,1
Deerfield_IL,Deerfield,IL,60015,42.161142,-87.851783,10
Des Plaines_IL,Des Plaines,IL,60016,42.030274,-87.905384,14
Des Plaines_IL,Des Plaines,IL,60018,42.010888,-87.871149,9
Rosemont_IL,Rosemont,IL,60018,41.989403,-87.870392,1
Fox Lake_IL,Fox Lake,IL,60020,42.389644,-88.162471,2
Fox River Grove_IL,Fox River Grove,IL,60021,42.190041,-88.227628,2
Glencoe_IL,Glencoe,IL,60022,42.124424,-87.75115,3
Glenview_IL,Glenview,IL,60025,42.088545,-87.796878,13
Glenview_IL,Glenview,IL,60026,42.079422,-87.838029,7
Gages Lake_IL,Gages Lake,IL,60030,42.353939,-87.98613,5
Grayslake_IL,Grayslake,IL,60030,42.353967,-87.986188,6
Hainesville_IL,Hainesville,IL,60030,42.342931,-88.06461,2
Grayslake_IL,Grayslake,IL,60030,42.348439,-88.054289,3
Gurnee_IL,Gurnee,IL,60031,42.364309,-87.91145,22
Harvard_IL,Harvard,IL,60033,42.4283,-88.609633,5
Hebron_IL,Hebron,IL,60034,42.464465,-88.429464,3
Highland Park_IL,Highland Park,IL,60035,42.165874,-87.820092,27
Highwood_IL,Highwood,IL,60040,42.200157,-87.814489,1
Ingleside_IL,Ingleside,IL,60041,42.348709,-88.143581,5
Island Lake_IL,Island Lake,IL,60042,42.278173,-88.207578,5
Kenilworth_IL,Kenilworth,IL,60043,42.08972,-87.718152,1
Lake Bluff_IL,Lake Bluff,IL,60044,42.275295,-87.84441,2
Lake Forest_IL,Lake Forest,IL,60045,42.232845,-87.873757,8
Lake Villa_IL,Lake Villa,IL,60046,42.423574,-88.12795,12
Lindenhurst_IL,Lindenhurst,IL,60046,42.408531,-88.022083,2
Long Grove_IL,Long Grove,IL,60047,42.180395,-88.000955,3
Lake Zurich_IL,Lake Zurich,IL,60047,42.17465,-88.08539,3
Hawthorn Woods_IL,Hawthorn Woods,IL,60047,42.225735,-88.093074,3
Lake Zurich_IL,Lake Zurich,IL,60047,42.19978,-88.08796,7
Libertyville_IL,Libertyville,IL,60048,42.290417,-87.98143,13
McHenry_IL,McHenry,IL,60050,42.337224,-88.268136,12
Johnsburg_IL,Johnsburg,IL,60051,42.382028,-88.239445,3
McHenry_IL,McHenry,IL,60051,42.348491,-88.2474,2
Morton Grove_IL,Morton Grove,IL,60053,42.039434,-87.77066,11
Mt Prospect_IL,Mt Prospect,IL,60056,42.078589,-87.94884,20
Mundelein_IL,Mundelein,IL,60060,42.26871,-88.01526,16
Vernon Hills_IL,Vernon Hills,IL,60061,42.242146,-87.971117,16
Northbrook_IL,Northbrook,IL,60062,42.149544,-87.80338,12
North Chicago_IL,North Chicago,IL,60064,42.324025,-87.855251,25
Palatine_IL,Palatine,IL,60067,42.101004,-88.044466,17
Park Ridge_IL,Park Ridge,IL,60068,42.037906,-87.858648,10
Lincolnshire_IL,Lincolnshire,IL,60069,42.198197,-87.934656,4
Prospect Heights_IL,Prospect Heights,IL,60070,42.107958,-87.946595,4
Richmond_IL,Richmond,IL,60071,42.471163,-88.306416,3
Ringwood_IL,Ringwood,IL,60072,42.395156,-88.299764,1
Round Lake Beach_IL,Round Lake Beach,IL,60073,42.377993,-88.060821,10
Round Lake_IL,Round Lake,IL,60073,42.329679,-88.092017,3
Round Lake Heights_IL,Round Lake Heights,IL,60073,42.384617,-88.10237,2
Round Lake_IL,Round Lake,IL,60073,42.36274,-88.093622,2
Round Lake Park_IL,Round Lake Park,IL,60073,42.352377,-88.083223,1
Round Lake_IL,Round Lake,IL,60073,42.357241,-88.093464,7
Palatine_IL,Palatine,IL,60074,42.123842,-88.018645,21
Skokie_IL,Skokie,IL,60076,42.028342,-87.734312,15
Skokie_IL,Skokie,IL,60077,42.009717,-87.758353,16
Spring Grove_IL,Spring Grove,IL,60081,42.443998,-88.236485,2
Wadsworth_IL,Wadsworth,IL,60083,42.463264,-87.937509,1
Old Mill Creek_IL,Old Mill Creek,IL,60083,42.424606,-87.993517,1
Wauconda_IL,Wauconda,IL,60084,42.26748,-88.147124,4
Waukegan_IL,Waukegan,IL,60085,42.359188,-87.847354,62
Beach Park_IL,Beach Park,IL,60087,42.419944,-87.83102,1
Waukegan_IL,Waukegan,IL,60087,42.384225,-87.862014,12
Great Lakes_IL,Great Lakes,IL,60088,42.301842,-87.866401,1
Buffalo Grove_IL,Buffalo Grove,IL,60089,42.189248,-87.957785,12
Wheeling_IL,Wheeling,IL,60090,42.126194,-87.938177,13
Wilmette_IL,Wilmette,IL,60091,42.084204,-87.747628,10
Winnetka_IL,Winnetka,IL,60093,42.094851,-87.719219,6
Northfield_IL,Northfield,IL,60093,42.090091,-87.764688,3
Winthrop Harbor_IL,Winthrop Harbor,IL,60096,42.485006,-87.836386,2
Wonder Lake_IL,Wonder Lake,IL,60097,42.38507,-88.330679,1
Woodstock_IL,Woodstock,IL,60098,42.320917,-88.466713,26
Beach Park_IL,Beach Park,IL,60099,42.428765,-87.850412,3
Zion_IL,Zion,IL,60099,42.454531,-87.832136,27
Addison_IL,Addison,IL,60101,41.927095,-88.041524,18
Algonquin_IL,Algonquin,IL,60102,42.15835,-88.283053,9
Bartlett_IL,Bartlett,IL,60103,41.956405,-88.17143,10
Bellwood_IL,Bellwood,IL,60104,41.881968,-87.866672,7
Bensenville_IL,Bensenville,IL,60106,41.951201,-87.95292,11
Streamwood_IL,Streamwood,IL,60107,42.037084,-88.159911,10
Bloomingdale_IL,Bloomingdale,IL,60108,41.951457,-88.066365,11
Burlington_IL,Burlington,IL,60109,42.014965,-88.485276,2
Burilngton_IL,Burilngton,IL,60109,42.017939,-88.485476,1
Carpentersville_IL,Carpentersville,IL,60110,42.121262,-88.266372,23
Cortland_IL,Cortland,IL,60112,41.91835,-88.69072,1
Creston_IL,Creston,IL,60113,41.9287,-88.9668,1
Dekalb_IL,Dekalb,IL,60115,41.919599,-88.754225,34
De Kalb_IL,De Kalb,IL,60115,41.919806,-88.765919,1
Dundee_IL,Dundee,IL,60118,42.10511,-88.34345,1
West Dundee_IL,West Dundee,IL,60118,42.093982,-88.281779,1
Sleepy Hollow_IL,Sleepy Hollow,IL,60118,42.088809,-88.310597,1
Elburn_IL,Elburn,IL,60119,41.899399,-88.458747,2
Elgin_IL,Elgin,IL,60120,42.036553,-88.276179,27
Elgin_IL,Elgin,IL,60123,42.032912,-88.302529,32
Elgin_IL,Elgin,IL,60124,42.026383,-88.376669,4
Elmhurst_IL,Elmhurst,IL,60126,41.869879,-87.939953,17
Forest Park_IL,Forest Park,IL,60130,41.869699,-87.811861,10
Franklin Park_IL,Franklin Park,IL,60131,41.932987,-87.871816,10
Hanover Park_IL,Hanover Park,IL,60133,41.943887,-88.141812,10
Geneva_IL,Geneva,IL,60134,41.890841,-88.308248,10
Genoa_IL,Genoa,IL,60135,42.099975,-88.693634,8
Gilberts_IL,Gilberts,IL,60136,42.122201,-88.373107,1
Glen Ellyn_IL,Glen Ellyn,IL,60137,41.860899,-88.053376,15
Glendale Heights_IL,Glendale Heights,IL,60139,41.914444,-88.081346,17
Hampshire_IL,Hampshire,IL,60140,42.092872,-88.531872,4
Pingree Grove_IL,Pingree Grove,IL,60140,42.082571,-88.430473,1
Huntley_IL,Huntley,IL,60142,42.162119,-88.464547,2
Itasca_IL,Itasca,IL,60143,41.978766,-88.02028,3
Kingston_IL,Kingston,IL,60145,42.099607,-88.754292,1
Kirkland_IL,Kirkland,IL,60146,42.089042,-88.842488,2
Lombard_IL,Lombard,IL,60148,41.868956,-88.004057,20
Malta_IL,Malta,IL,60150,41.940419,-88.877198,4
Maple Park_IL,Maple Park,IL,60151,41.881686,-88.533425,3
Marengo_IL,Marengo,IL,60152,42.244967,-88.595063,4
Maywood_IL,Maywood,IL,60153,41.871949,-87.845732,20
Westchester_IL,Westchester,IL,60154,41.843814,-87.889522,3
Broadview_IL,Broadview,IL,60155,41.859736,-87.854461,2
Lake In the Hills_IL,Lake In the Hills,IL,60156,42.183311,-88.314887,5
Medinah_IL,Medinah,IL,60157,41.982614,-88.052474,2
Melrose Park_IL,Melrose Park,IL,60160,41.898502,-87.875381,4
Hillside_IL,Hillside,IL,60162,41.87,-87.90284,2
Berkeley_IL,Berkeley,IL,60163,41.890292,-87.903887,2
Northlake_IL,Northlake,IL,60164,41.904684,-87.902883,4
Melrose Park_IL,Melrose Park,IL,60164,41.925037,-87.887455,2
Northlake_IL,Northlake,IL,60164,41.919274,-87.898251,2
Stone Park_IL,Stone Park,IL,60165,41.905781,-87.87788,1
Hoffman Estates_IL,Hoffman Estates,IL,60169,42.052742,-88.108235,9
River Grove_IL,River Grove,IL,60171,41.922326,-87.846476,2
Roselle_IL,Roselle,IL,60172,41.989252,-88.086178,14
St Charles_IL,St Charles,IL,60174,41.906782,-88.293811,16
St Charles_IL,St Charles,IL,60175,41.9072,-88.37789,4
Schiller Park_IL,Schiller Park,IL,60176,41.95254,-87.869032,3
South Elgin_IL,South Elgin,IL,60177,41.995617,-88.284793,6
Sycamore_IL,Sycamore,IL,60178,41.974568,-88.699902,11
Union_IL,Union,IL,60180,42.234399,-88.537937,2
Villa Park_IL,Villa Park,IL,60181,41.864756,-87.982204,2
Oakbrook Terrace_IL,Oakbrook Terrace,IL,60181,41.853925,-87.962083,1
Villa Park_IL,Villa Park,IL,60181,41.885137,-87.983458,4
Wasco_IL,Wasco,IL,60183,41.937103,-88.403158,1
Wayne_IL,Wayne,IL,60184,41.951582,-88.244578,1
West Chicago_IL,West Chicago,IL,60185,41.913052,-88.171651,19
Wheaton_IL,Wheaton,IL,60187,41.868171,-88.143947,17
Carol Stream_IL,Carol Stream,IL,60188,41.921473,-88.157749,14
Wheaton_IL,Wheaton,IL,60189,41.837869,-88.086007,10
Winfield_IL,Winfield,IL,60190,41.88852,-88.13681,3
Wood Dale_IL,Wood Dale,IL,60191,41.954478,-87.979453,4
Hoffman Estates_IL,Hoffman Estates,IL,60192,42.0556,-88.242798,4
Schaumburg_IL,Schaumburg,IL,60193,42.019945,-88.120544,16
